File,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,label
main/org/apache/tools/ant/filters/Native2AsciiFilter.java,1,1,1,1,7,0,4,3,0,0,0,1,0,0,2,0,2,2,1,2,0,0,0,0,2,0,47,4,13,6,4,30,0,0,0,5,8,6,2,0,0,0,0,0,2,2,2,1,0,0,0,0,0,2.31,3,3,3,2,0,0,0
main/org/apache/tools/ant/filters/PrefixLines.java,2,2,2,1,15,0,8,6,0,0,0,1,0,1,7,0,7,7,2,7,0,0,2,0,5,0,164,15,68,20,37,81,0,0,0,30,48,19,29,0,0,0,0,0,7,7,8,4,0,0,3,0,0,1.19,16,16,17,12,0,0,0
main/org/apache/tools/ant/filters/ReplaceTokens.java,2,2,2,1,13,0,7,6,0,0,0,2,0,2,20,0,20,20,10,20,0,0,8,0,12,0,387,38,187,67,104,170,0,0,0,95,139,68,71,0,0,0,0,0,12,12,13,9,0,0,5,0,0,0.91,43,43,44,28,0,0,0
main/org/apache/tools/ant/filters/SortFilter.java,2,2,2,1,17,0,9,7,0,0,0,2,0,2,12,0,12,12,5,12,0,0,2,0,10,0,374,23,136,38,81,216,0,0,0,65,94,37,57,0,0,0,0,0,10,10,10,10,0,0,4,0,0,1.59,31,31,32,23,0,0,0
main/org/apache/tools/ant/filters/StringInputStream.java,1,1,1,1,8,0,3,5,0,0,0,1,0,0,2,0,2,2,0,2,0,0,0,0,2,0,49,6,11,6,2,32,0,0,0,5,8,6,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2.91,2,2,2,2,0,0,0
main/org/apache/tools/ant/filters/StripJavaComments.java,4,4,4,3,22,0,13,7,0,0,0,1,0,0,4,0,4,4,3,4,0,0,0,0,4,0,145,12,65,15,40,68,0,0,0,28,45,13,32,0,0,0,0,0,13,13,16,11,0,0,8,0,0,1.05,16,16,19,14,0,0,0
main/org/apache/tools/ant/filters/StripLineBreaks.java,2,2,2,1,13,0,6,6,0,0,0,1,0,2,7,0,7,7,1,7,0,0,2,0,5,0,154,13,59,21,30,82,0,0,0,26,42,20,22,0,0,0,0,0,5,5,5,4,0,0,3,0,0,1.39,14,14,14,12,0,0,0
main/org/apache/tools/ant/filters/StripLineComments.java,2,2,2,1,14,0,7,6,0,0,0,2,0,1,11,0,11,11,3,11,0,0,3,0,8,0,237,24,94,29,48,119,0,0,0,41,67,29,38,0,0,0,0,0,9,9,9,7,0,0,4,0,0,1.27,23,23,23,17,0,0,0
main/org/apache/tools/ant/filters/SuffixLines.java,2,2,2,1,16,0,9,6,0,0,0,1,0,1,7,0,7,7,2,7,0,0,2,0,5,0,174,15,77,21,45,82,0,0,0,33,53,20,33,0,0,0,0,0,9,9,10,4,0,0,4,0,0,1.06,18,18,19,12,0,0,0
main/org/apache/tools/ant/filters/TabsToSpaces.java,2,2,2,1,13,0,7,6,0,0,0,1,0,2,7,0,7,7,2,7,0,0,2,0,5,0,155,15,61,21,32,79,0,0,0,28,44,20,24,0,0,0,0,0,5,5,5,5,0,0,4,0,0,1.30,14,14,14,11,0,0,0
main/org/apache/tools/ant/filters/TailFilter.java,2,2,3,2,16,0,9,6,0,0,0,1,0,3,10,0,10,10,7,10,0,0,4,0,6,0,243,23,114,32,67,106,0,0,0,56,86,33,53,0,0,0,0,0,12,12,12,6,0,0,4,0,0,0.93,29,29,30,21,0,0,0
main/org/apache/tools/ant/filters/TokenFilter.java,1,1,1,1,11,0,6,4,0,0,0,13,2,0,43,0,44,42,26,44,0,1,3,0,40,0,712,75,335,111,155,302,0,0,0,150,239,109,130,0,0,0,0,0,10,10,11,5,0,0,4,0,0,0.90,78,78,79,56,0,0,0
main/org/apache/tools/ant/filters/UniqFilter.java,2,2,3,1,7,0,7,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,1,0,40,3,11,4,5,26,0,0,0,5,8,4,4,0,0,0,0,0,2,2,3,1,0,0,1,0,0,2.36,2,2,3,1,0,0,0
main/org/apache/tools/ant/filters/util/ChainReaderHelper.java,3,3,3,1,18,0,13,4,0,0,0,2,1,1,12,0,12,11,4,12,0,0,3,1,8,0,288,23,179,66,106,86,0,0,0,98,131,66,65,0,0,0,0,0,13,13,14,9,0,0,5,0,0,0.48,36,36,38,22,0,0,0
main/org/apache/tools/ant/filters/util/JavaClassHelper.java,5,5,6,1,32,0,24,8,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,69,4,34,18,18,31,0,0,0,21,28,18,10,0,0,0,0,0,5,5,6,1,0,0,4,0,0,0.91,5,5,6,1,0,0,0
main/org/apache/tools/ant/helper/AntXMLContext.java,1,1,1,1,8,0,4,4,0,0,0,1,0,0,31,0,31,31,14,31,0,0,0,0,31,0,418,51,169,67,71,199,0,0,0,83,125,67,58,0,0,0,0,0,3,3,3,1,0,0,2,0,0,1.18,41,41,43,31,0,0,0
main/org/apache/tools/ant/helper/DefaultExecutor.java,3,3,3,1,11,0,10,1,0,0,0,1,0,1,2,0,2,2,0,2,0,0,0,0,2,0,60,7,28,10,13,25,0,0,0,11,19,10,9,0,0,0,0,0,5,5,5,1,0,0,3,0,0,0.89,6,6,6,2,0,0,0
main/org/apache/tools/ant/helper/IgnoreDependenciesExecutor.java,3,3,3,1,14,0,13,1,0,0,0,1,0,1,2,0,2,2,0,2,0,0,0,0,2,0,70,8,35,14,17,27,0,0,0,16,25,14,11,0,0,0,0,0,6,6,6,1,0,0,3,0,0,0.77,7,7,7,2,0,0,0
main/org/apache/tools/ant/helper/ProjectHelper2.java,3,3,4,1,26,1,15,10,0,0,0,7,8,7,40,0,40,32,3,40,0,0,1,9,30,0,1239,95,680,195,450,466,0,0,0,323,464,176,288,0,0,0,0,0,31,31,38,3,0,0,5,0,0,0.69,141,141,166,46,0,0,0
main/org/apache/tools/ant/helper/ProjectHelperImpl.java,2,2,2,1,23,0,11,11,0,0,0,9,1,1,33,0,33,32,23,33,0,0,3,0,30,0,1027,92,441,140,262,495,0,0,0,225,315,131,184,0,0,0,0,0,12,12,13,3,0,0,3,0,0,1.12,85,85,87,35,0,0,0
main/org/apache/tools/ant/helper/SingleCheckExecutor.java,1,1,1,1,5,0,4,1,0,0,0,1,0,0,2,0,2,2,0,2,0,0,0,0,2,0,45,6,14,8,3,25,0,0,0,6,9,7,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1.79,2,2,2,2,0,0,0
main/org/apache/tools/ant/input/DefaultInputHandler.java,4,4,4,1,22,0,16,6,0,0,0,1,0,0,4,0,4,4,0,4,0,0,0,2,2,0,127,8,74,20,46,47,0,0,0,35,53,21,32,0,0,0,0,0,7,7,7,3,0,0,4,0,0,0.64,16,16,16,6,0,0,0
main/org/apache/tools/ant/input/GreedyInputHandler.java,3,3,3,1,22,0,17,5,0,0,0,1,0,0,2,0,2,2,0,2,0,0,0,0,2,0,80,6,42,14,25,32,0,0,0,21,29,14,15,0,0,0,0,0,5,5,5,1,0,0,3,0,0,0.76,6,6,6,2,0,0,0
main/org/apache/tools/ant/input/InputHandler.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,43,4,6,5,0,33,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50,0,0,0,0,0,0,0
main/org/apache/tools/ant/input/InputRequest.java,1,1,1,1,7,0,3,4,0,0,0,1,0,0,7,0,7,7,3,7,0,0,0,0,7,0,93,11,30,12,9,52,0,0,0,12,21,12,9,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.73,8,8,8,7,0,0,0
main/org/apache/tools/ant/input/MultipleChoiceInputRequest.java,1,1,2,1,8,0,4,3,0,0,0,1,0,0,3,0,3,3,1,3,0,0,0,0,3,0,58,6,19,8,6,33,0,0,0,9,14,8,6,0,0,0,0,0,2,2,3,1,0,0,1,0,0,1.74,4,4,6,3,0,0,0
main/org/apache/tools/ant/input/PropertyFileInputHandler.java,2,2,2,1,16,1,10,4,0,0,0,1,0,1,3,0,3,3,1,3,0,0,1,0,2,0,92,12,41,13,23,39,0,0,0,17,26,13,13,0,0,0,0,0,4,4,4,1,0,0,2,0,0,0.95,8,8,8,3,0,0,0
main/org/apache/tools/ant/input/SecureInputHandler.java,3,3,3,2,17,0,12,5,0,0,0,1,0,0,2,0,2,2,0,2,0,0,0,0,2,0,67,4,30,11,18,33,0,0,0,14,20,10,10,0,0,0,0,0,5,5,5,4,0,0,3,0,0,1.10,6,6,6,5,0,0,0
main/org/apache/tools/ant/launch/AntMain.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,42,3,6,5,0,33,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.50,0,0,0,0,0,0,0
main/org/apache/tools/ant/launch/LaunchException.java,1,1,1,1,9,0,3,6,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,38,3,7,4,2,28,0,0,0,3,5,4,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4.00,1,1,1,1,0,0,0
main/org/apache/tools/ant/launch/Launcher.java,5,5,5,1,30,2,22,6,0,0,0,1,1,9,10,0,10,9,1,10,0,0,9,0,1,0,414,46,241,75,170,129,0,0,0,127,177,69,108,0,0,0,0,0,24,24,27,3,0,0,4,0,0,0.54,51,51,57,12,0,0,0
main/org/apache/tools/ant/launch/Locator.java,4,4,4,2,30,0,18,11,0,0,0,2,11,13,13,0,13,2,1,13,0,0,2,0,11,0,524,29,275,85,190,221,0,0,0,151,209,82,127,0,0,0,0,0,12,12,15,5,0,0,4,0,0,0.80,56,56,64,28,0,0,0
main/org/apache/tools/ant/listener/AnsiColorLogger.java,8,6,9,1,46,3,38,5,0,0,0,1,0,10,2,0,2,2,6,2,0,0,1,1,0,0,244,16,109,48,74,119,0,0,0,63,77,39,38,0,0,0,0,0,9,9,9,1,0,0,2,0,0,1.09,17,13,18,2,0,0,0
main/org/apache/tools/ant/listener/BigProjectLogger.java,1,1,1,1,10,0,6,4,0,0,0,1,0,2,12,0,12,12,2,12,0,0,1,5,6,0,194,20,87,33,48,87,0,0,0,37,54,30,24,0,0,0,0,0,3,3,3,1,0,0,2,0,0,1.00,18,18,18,12,0,0,0
main/org/apache/tools/ant/listener/CommonsLoggingListener.java,3,2,3,1,17,0,13,3,0,0,0,1,0,2,14,0,14,14,4,14,0,0,2,0,12,0,330,32,203,58,135,95,0,0,0,95,136,56,80,0,0,0,0,0,9,6,9,3,0,0,3,0,0,0.47,44,40,44,16,0,0,0
main/org/apache/tools/ant/listener/Log4jListener.java,2,1,2,1,13,0,9,4,0,0,0,1,0,1,8,0,8,8,0,8,0,0,0,0,8,0,158,13,86,31,53,59,0,0,0,43,58,29,29,0,0,0,0,0,8,4,8,1,0,0,2,0,0,0.69,18,14,18,8,0,0,0
main/org/apache/tools/ant/listener/MailLogger.java,1,1,1,1,8,0,7,1,0,0,0,2,0,1,36,0,36,36,16,36,0,0,4,1,31,0,438,27,304,111,172,109,0,0,0,161,213,106,107,0,0,0,0,0,9,9,12,3,0,0,2,0,0,0.36,56,56,59,38,0,0,0
main/org/apache/tools/ant/listener/ProfileLogger.java,1,1,1,1,11,0,6,4,0,0,0,1,0,0,6,0,6,6,1,6,0,0,2,0,4,0,112,11,51,27,29,50,0,0,0,32,40,27,13,0,0,0,0,0,2,2,2,1,0,0,1,0,0,0.98,7,7,7,6,0,0,0
main/org/apache/tools/ant/listener/SilentLogger.java,1,1,1,1,3,0,2,0,0,0,0,1,0,0,6,0,6,6,0,6,0,0,0,0,6,0,62,9,26,16,2,27,0,0,0,4,12,10,2,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.04,7,7,7,6,0,0,0
main/org/apache/tools/ant/listener/SimpleBigProjectLogger.java,2,2,3,1,15,0,9,6,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,46,4,14,7,6,28,0,0,0,7,10,7,3,0,0,0,0,0,2,2,3,1,0,0,1,0,0,2.00,2,2,3,1,0,0,0
main/org/apache/tools/ant/listener/TimestampedLogger.java,1,1,1,1,9,0,3,6,0,0,0,1,0,1,2,0,2,2,0,2,0,0,0,2,0,0,54,8,11,6,3,35,0,0,0,5,8,6,2,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3.18,2,2,2,2,0,0,0
main/org/apache/tools/ant/loader/AntClassLoader2.java,1,1,1,1,3,0,2,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,31,3,6,4,0,22,0,0,0,2,4,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3.67,1,1,1,1,0,0,0
main/org/apache/tools/ant/loader/AntClassLoader5.java,1,1,1,1,20,0,4,16,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,51,4,10,7,1,37,0,0,0,5,7,6,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,3.70,1,1,1,1,0,0,0
main/org/apache/tools/ant/property/GetProperty.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,31,1,4,3,0,26,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.50,0,0,0,0,0,0,0
main/org/apache/tools/ant/property/LocalProperties.java,1,1,1,1,7,0,3,3,0,0,0,1,1,0,11,0,11,10,0,11,0,0,2,1,8,0,152,19,50,23,16,83,0,0,0,18,31,17,14,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.66,12,12,12,11,0,0,0
main/org/apache/tools/ant/property/LocalPropertyStack.java,2,2,2,1,12,0,8,4,0,0,0,1,0,0,8,0,8,8,2,8,0,0,1,0,7,0,161,15,75,23,37,71,0,0,0,28,53,24,29,0,0,0,0,0,3,3,3,3,0,0,2,0,0,0.95,16,16,16,12,0,0,0
main/org/apache/tools/ant/property/NullReturn.java,1,1,1,1,4,0,2,2,0,0,0,1,0,1,2,0,2,2,0,2,0,0,1,0,1,0,38,3,9,5,2,26,0,0,0,3,6,5,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2.89,2,2,2,2,0,0,0
main/org/apache/tools/ant/property/ParseNextProperty.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,0,2,0,0,0,0,44,4,7,6,0,33,0,0,0,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.71,0,0,0,0,0,0,0
main/org/apache/tools/ant/property/ParseProperties.java,3,3,3,2,22,0,11,10,0,0,0,1,0,0,7,0,7,7,3,7,0,0,2,0,5,0,199,13,91,24,54,95,0,0,0,45,67,26,41,0,0,0,0,0,6,6,8,4,0,0,2,0,0,1.04,21,21,23,17,0,0,0
main/org/apache/tools/ant/property/PropertyExpander.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,51,5,7,6,0,39,0,0,0,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.57,0,0,0,0,0,0,0
main/org/apache/tools/ant/property/ResolvePropertyMap.java,2,2,3,1,20,1,9,9,0,0,0,1,0,0,5,0,5,5,7,5,0,0,0,0,5,0,151,16,63,26,33,72,0,0,0,36,49,26,23,0,0,0,0,0,5,5,9,1,0,0,2,0,0,1.14,11,11,15,5,0,0,0
main/org/apache/tools/ant/taskdefs/AbstractCvsTask.java,2,2,2,1,14,0,7,5,0,0,0,2,0,3,47,0,47,47,23,47,0,0,2,9,36,0,880,118,414,120,239,348,0,0,0,189,288,120,168,0,0,0,0,0,18,18,20,1,0,0,3,0,0,0.84,97,97,106,47,0,0,0
main/org/apache/tools/ant/taskdefs/AbstractJarSignerTask.java,1,1,1,1,11,0,5,5,0,0,0,1,0,2,25,0,25,25,14,25,0,0,1,10,14,0,422,41,171,67,81,210,0,0,0,88,129,66,63,0,0,0,0,0,5,5,5,1,0,0,2,0,0,1.23,39,39,40,25,0,0,1
main/org/apache/tools/ant/taskdefs/Ant.java,2,2,3,1,18,0,10,6,0,0,0,4,0,4,36,0,36,36,15,36,0,0,8,2,26,0,833,85,443,123,273,305,0,0,0,195,298,122,176,0,0,0,0,0,21,21,30,6,0,0,4,0,0,0.69,97,97,108,43,0,0,0
main/org/apache/tools/ant/taskdefs/AntStructure.java,4,4,5,1,28,1,21,5,0,0,0,3,2,4,13,0,17,15,3,17,0,4,2,2,9,0,488,49,315,74,213,124,0,0,0,176,236,73,163,0,0,0,0,0,28,28,34,6,0,0,6,0,0,0.39,55,55,65,22,0,0,0
main/org/apache/tools/ant/taskdefs/Antlib.java,2,2,2,1,19,0,14,5,0,0,0,1,1,1,6,0,6,5,3,6,0,0,1,2,3,0,184,14,106,43,60,64,0,0,0,61,77,39,38,0,0,0,0,0,6,6,6,3,0,0,3,0,0,0.60,15,15,15,8,0,0,0
main/org/apache/tools/ant/taskdefs/AntlibDefinition.java,1,1,1,1,10,0,4,6,0,0,0,1,0,0,4,0,4,4,2,4,0,0,0,0,4,0,81,8,26,11,9,47,0,0,0,12,19,11,8,0,0,0,0,0,3,3,3,1,0,0,1,0,0,1.81,6,6,6,4,0,0,0
main/org/apache/tools/ant/taskdefs/Apt.java,1,1,1,1,8,0,3,4,0,0,0,2,0,4,22,0,22,22,7,22,0,0,0,0,22,0,270,29,108,51,38,133,0,0,0,48,75,46,29,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.23,26,26,26,22,0,0,0
main/org/apache/tools/ant/taskdefs/AttributeNamespaceDef.java,1,1,1,1,17,0,12,5,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,51,4,19,10,10,28,0,0,0,13,15,9,6,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1.47,1,1,1,1,0,0,0
main/org/apache/tools/ant/taskdefs/AugmentReference.java,1,1,1,1,9,0,6,2,0,0,0,1,0,0,6,0,6,6,1,6,0,0,2,0,4,0,96,9,49,16,24,38,0,0,0,25,37,16,21,0,0,0,0,0,3,3,3,1,0,0,2,0,0,0.78,11,11,11,6,0,0,0
main/org/apache/tools/ant/taskdefs/Available.java,2,2,3,1,17,0,11,6,0,0,0,2,0,2,24,0,24,24,13,24,0,0,4,0,20,0,520,35,301,65,185,184,0,0,0,129,201,66,135,0,0,0,0,0,14,14,23,14,0,0,4,0,0,0.61,68,68,83,47,0,0,0
main/org/apache/tools/ant/taskdefs/BUnzip2.java,2,2,2,1,21,0,14,6,0,0,0,1,0,2,3,0,3,3,0,3,0,0,0,3,0,0,112,12,56,22,36,44,0,0,0,36,44,22,22,0,0,0,0,0,6,6,6,1,0,0,3,0,0,0.79,8,8,8,3,0,0,0
main/org/apache/tools/ant/taskdefs/BZip2.java,1,1,1,1,16,0,9,7,0,0,0,1,0,0,2,0,2,2,0,2,0,0,0,2,0,0,74,7,28,14,13,39,0,0,0,17,21,13,8,0,0,0,0,0,2,2,2,1,0,0,1,0,0,1.39,3,3,3,2,0,0,0
main/org/apache/tools/ant/taskdefs/Basename.java,2,2,2,1,11,0,6,5,0,0,0,1,0,0,4,0,4,4,3,4,0,0,0,0,4,0,110,10,36,14,15,64,0,0,0,17,26,14,12,0,0,0,0,0,5,5,8,1,0,0,2,0,0,1.78,8,8,11,4,0,0,0
main/org/apache/tools/ant/taskdefs/BindTargets.java,2,2,2,1,9,0,8,0,0,0,0,1,0,0,5,0,5,5,3,5,0,0,0,0,5,0,90,15,55,22,25,20,0,0,0,27,39,22,17,0,0,0,0,0,5,5,6,1,0,0,2,0,0,0.36,12,12,13,5,0,0,0
main/org/apache/tools/ant/taskdefs/BuildNumber.java,3,3,3,1,26,3,17,6,0,0,0,1,0,3,5,0,5,5,1,5,0,0,3,0,2,0,201,32,104,41,61,66,0,0,0,50,68,33,35,0,0,0,0,0,6,6,6,1,0,0,2,0,0,0.63,17,17,17,5,0,0,0
main/org/apache/tools/ant/taskdefs/CVSPass.java,2,2,2,1,15,1,9,3,0,0,0,1,0,0,6,0,6,6,4,6,0,0,1,0,5,0,166,21,93,47,58,52,0,0,0,42,57,30,27,0,0,0,0,0,7,7,7,1,0,0,4,0,0,0.56,13,13,13,6,0,0,0
main/org/apache/tools/ant/taskdefs/CallTarget.java,1,1,1,1,12,0,6,6,0,0,0,1,0,0,14,0,14,14,4,14,0,0,0,0,14,0,255,20,102,25,53,133,0,0,0,41,68,24,44,0,0,0,0,0,3,3,3,1,0,0,1,0,0,1.30,26,26,26,14,0,0,0
main/org/apache/tools/ant/taskdefs/Checksum.java,2,2,3,1,16,0,11,4,0,0,0,4,2,8,31,0,31,29,18,31,0,1,7,0,23,0,712,45,431,132,270,236,0,0,0,208,298,133,165,0,0,0,0,0,26,26,37,3,0,0,4,0,0,0.55,89,89,106,33,0,0,0
main/org/apache/tools/ant/taskdefs/Chmod.java,1,1,1,1,11,0,5,5,0,0,0,1,0,0,18,0,18,18,3,18,0,0,0,2,16,0,261,24,113,34,60,124,0,0,0,52,78,34,44,0,0,0,0,0,5,5,7,1,0,0,2,0,0,1.10,25,25,29,18,0,0,0
main/org/apache/tools/ant/taskdefs/Classloader.java,2,2,3,1,16,1,9,5,0,0,0,1,0,1,10,0,10,10,5,10,0,0,0,0,10,0,244,29,108,33,60,108,0,0,0,48,75,34,41,0,0,0,0,0,15,15,19,4,0,0,4,0,0,1.00,26,26,30,13,0,0,0
main/org/apache/tools/ant/taskdefs/CloseResources.java,2,2,2,1,8,0,7,0,0,0,0,1,0,0,2,0,2,2,1,2,0,0,0,0,2,0,59,6,27,15,9,26,0,0,0,14,21,16,5,0,0,0,0,0,4,4,4,1,0,0,3,0,0,0.96,5,5,5,2,0,0,0
main/org/apache/tools/ant/taskdefs/CommandLauncherTask.java,2,2,2,1,6,0,6,0,0,0,0,1,0,0,3,0,3,3,2,3,0,0,0,0,3,0,56,6,27,11,9,23,0,0,0,11,18,10,8,0,0,0,0,0,3,3,3,1,0,0,2,0,0,0.85,6,6,6,3,0,0,0
main/org/apache/tools/ant/taskdefs/Componentdef.java,1,1,1,1,8,0,3,5,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,40,3,6,3,1,31,0,0,0,2,4,3,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,5.17,1,1,1,1,0,0,0
main/org/apache/tools/ant/taskdefs/Concat.java,2,2,2,1,12,0,8,4,0,0,0,7,0,4,55,0,56,56,31,56,0,1,13,0,42,0,953,81,561,159,314,311,0,0,0,272,405,163,242,0,0,0,0,0,12,12,15,10,0,0,5,0,0,0.55,128,128,149,80,0,0,0
main/org/apache/tools/ant/taskdefs/ConditionTask.java,1,1,1,1,11,0,5,5,0,0,0,1,0,0,7,0,7,7,3,7,0,0,0,0,7,0,130,10,51,18,25,69,0,0,0,24,37,18,19,0,0,0,0,0,6,6,6,1,0,0,1,0,0,1.35,12,12,12,7,0,0,0
main/org/apache/tools/ant/taskdefs/Copy.java,3,3,3,1,18,0,12,6,0,0,0,2,3,3,50,0,50,47,26,50,0,0,8,11,31,0,1107,84,677,179,440,354,0,0,0,284,445,184,261,0,0,0,0,0,28,28,39,9,0,0,7,0,0,0.52,156,156,183,64,0,0,0
main/org/apache/tools/ant/taskdefs/CopyPath.java,2,2,2,1,15,0,8,5,0,0,0,1,0,4,9,0,9,9,5,9,0,0,0,1,8,0,215,28,102,36,55,85,0,0,0,49,74,36,38,0,0,0,0,0,9,9,10,7,0,0,4,0,0,0.83,22,22,23,15,0,0,0
main/org/apache/tools/ant/taskdefs/Copydir.java,2,2,2,1,15,0,10,4,0,0,0,1,0,0,7,0,7,7,6,7,0,0,1,0,6,0,162,19,89,30,51,54,0,0,0,39,60,31,29,0,0,0,0,0,9,9,9,1,0,0,4,0,0,0.61,18,18,19,7,0,0,0
main/org/apache/tools/ant/taskdefs/Copyfile.java,2,2,2,1,13,1,8,4,0,0,0,1,0,0,5,0,5,5,4,5,0,0,0,0,5,0,116,16,52,18,26,48,0,0,0,22,34,17,17,0,0,0,0,0,7,7,8,1,0,0,2,0,0,0.92,11,11,12,5,0,0,0
main/org/apache/tools/ant/taskdefs/Cvs.java,1,1,1,1,5,0,2,3,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,0,41,3,5,3,0,33,0,0,0,1,3,3,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,6.60,1,1,1,1,0,0,0
main/org/apache/tools/ant/taskdefs/DefBase.java,1,1,1,1,9,0,4,5,0,0,0,1,0,0,13,0,13,13,2,13,0,0,1,2,10,0,168,16,64,24,23,88,0,0,0,27,44,23,21,0,0,0,0,0,3,3,4,1,0,0,1,0,0,1.38,16,16,17,13,0,0,0
main/org/apache/tools/ant/taskdefs/DefaultExcludes.java,2,2,2,1,13,0,8,5,0,0,0,1,0,0,5,0,5,5,5,5,0,0,0,0,5,0,115,10,53,20,28,52,0,0,0,28,40,20,20,0,0,0,0,0,7,7,10,1,0,0,2,0,0,0.98,11,11,14,5,0,0,0
main/org/apache/tools/ant/taskdefs/Definer.java,2,2,2,1,17,0,11,5,0,0,0,4,1,12,29,0,29,28,12,29,0,0,4,6,19,0,640,55,369,97,234,218,0,0,0,164,235,92,143,0,0,0,0,0,13,13,13,6,0,0,5,0,0,0.59,76,68,77,48,0,0,0
main/org/apache/tools/ant/taskdefs/Delete.java,2,2,2,1,12,0,7,4,0,0,0,4,0,5,55,0,55,55,15,55,0,1,4,2,48,0,845,67,489,137,284,289,0,0,0,238,354,145,209,0,0,0,0,0,40,40,52,7,0,0,5,0,0,0.59,125,125,139,63,0,0,0
main/org/apache/tools/ant/taskdefs/Deltree.java,4,4,4,1,22,2,14,5,0,0,0,1,0,0,3,0,3,3,1,3,0,0,1,0,2,0,110,15,53,13,29,42,0,0,0,19,33,13,20,0,0,0,0,0,6,6,6,3,0,0,3,0,0,0.79,12,12,12,5,0,0,0
main/org/apache/tools/ant/taskdefs/DependSet.java,1,1,2,1,8,0,6,2,0,0,0,3,0,3,21,0,21,21,4,21,0,0,10,0,11,0,300,29,170,68,84,101,0,0,0,90,129,68,61,0,0,0,0,0,6,6,8,3,0,0,3,0,0,0.59,39,39,42,23,0,0,0
main/org/apache/tools/ant/taskdefs/DiagnosticsTask.java,1,1,1,1,8,0,3,5,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,41,5,10,7,2,26,0,0,0,6,8,7,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2.60,1,1,1,1,0,0,0
main/org/apache/tools/ant/taskdefs/Dirname.java,1,1,1,1,9,0,5,4,0,0,0,1,0,0,3,0,3,3,2,3,0,0,0,0,3,0,82,8,25,11,9,49,0,0,0,12,18,11,7,0,0,0,0,0,3,3,3,1,0,0,1,0,0,1.96,5,5,5,3,0,0,0
