change_id,commit_id,changed_file
183,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/sis530/sisdraw.c
184,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/savage/s3draw.c
185,2bbb90ebd927607e0b2c7cd8f3a402b44705fe03,hw/kdrive/linux/bus.c
186,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/sis530/sis.c
187,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/Imakefile
188,2bbb90ebd927607e0b2c7cd8f3a402b44705fe03,hw/kdrive/src/kasync.c
189,94368c3b92b8513d5135fb3c20165f108b0e96fd,hw/kdrive/fbdev/fbinit.c
190,6171187e92152a443f7d5dd7f0dad866b3e275ea,hw/kdrive/fbdev/fbdev.c
191,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3clock.c
192,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/sis.c
193,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/src/kcmap.c
194,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/savage/s3draw.h
195,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/sis530/sis.h
196,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/sis.h
197,2bbb90ebd927607e0b2c7cd8f3a402b44705fe03,hw/kdrive/src/kcmap.c
198,94368c3b92b8513d5135fb3c20165f108b0e96fd,hw/kdrive/linux/Imakefile
199,6171187e92152a443f7d5dd7f0dad866b3e275ea,hw/kdrive/fbdev/fbdev.h
200,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3cmap.c
201,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/sisclock.c
202,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/src/kcurscol.c
203,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/savage/s3gc.c
204,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/trident/Imakefile
205,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/siscmap.c
206,2bbb90ebd927607e0b2c7cd8f3a402b44705fe03,hw/kdrive/src/kdrive.c
207,94368c3b92b8513d5135fb3c20165f108b0e96fd,hw/kdrive/linux/ts.c
208,6171187e92152a443f7d5dd7f0dad866b3e275ea,hw/kdrive/src/kdrive.c
209,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3curs.c
210,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/siscurs.c
211,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/src/kdrive.c
212,30e35cb44b6ea11d0eac8ce0d986517f3224852a,hw/kdrive/savage/s3reg.c
213,94368c3b92b8513d5135fb3c20165f108b0e96fd,hw/kdrive/src/kdrive.h
214,c97fb611dd7dedef6d075ef9d56f3d32c8018d39,hw/kdrive/trident/trident.c
215,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/sisdraw.c
216,2bbb90ebd927607e0b2c7cd8f3a402b44705fe03,hw/kdrive/src/kdrive.h
217,6171187e92152a443f7d5dd7f0dad866b3e275ea,hw/kdrive/src/kdrive.h
218,4b54f22b6accf438f31fbbe79877545c38375351,hw/kdrive/savage/s3draw.c
219,f13b792a3a8d307a18cd6a41aa5a06622009e42f,hw/kdrive/sis530/sisdraw.h
220,3731c184d69e3c1face0c731926433d522d48067,hw/kdrive/src/kdrive.h
